Iteration;Curv_abscissa;Cart_abscissa;Cart_ordinate;Elevation;Curvature;Vel_perturb;Velocity;Max_height;Width;Max_depth
2400;65814.7;29927.9;95406.5;48;-0.000394337;-0.569783;0.762328;156.977;1200;50
2400;66357.9;29929;95949.7;48;-0.000202501;-0.636863;0.762328;156.977;1200;50
2400;66943.7;29812.9;96523.9;48;-4.2072e-006;-0.427792;0.762328;156.977;1200;50
2400;67252;29772.9;96829.6;48;0.000425373;-0.438298;0.762328;156.977;1200;50
2400;67849.7;29736.1;97426.1;48;0.00100007;0.173869;0.762328;156.977;1200;50
2400;68166.7;29797.7;97737.1;48;0.00102035;0.710014;0.762328;156.977;1200;50
2400;68894.9;30451;98058.9;48;0.000975419;1.45453;0.762328;156.977;1200;50
2400;69681.8;31079.4;97585.3;48;0.00084624;1.3888;0.762328;156.977;1200;50
2400;70302.2;31554;97185.6;48;0.000676961;1.26828;0.762328;156.977;1200;50
2400;70679.6;31770.3;96876.3;48;0.000506508;1.16506;0.762328;156.977;1200;50
2400;71324.8;31663.8;96240;48;0.000384625;0.789723;0.762328;156.977;1200;50
2400;71768.5;31696.1;95797.5;48;0.000275972;0.674573;0.762328;156.977;1200;50
2400;72491.5;31591.2;95082.2;48;7.51541e-005;0.462119;0.762328;156.977;1200;50
2400;72819.8;31429.1;94796.7;48;-0.000259041;0.446687;0.762328;156.977;1200;50
2400;73397;31196.7;94268.3;48;-0.000841522;0.0500711;0.762328;156.977;1200;50
2400;73837.2;31321.4;93846.1;48;-0.00115696;-0.566591;0.762328;156.977;1200;50
2400;74416.6;31723;93428.4;48;-0.00089254;-1.5382;0.762328;156.977;1200;50
2400;74966.4;32253.3;93573.3;48;-0.000776898;-1.34843;0.762328;156.977;1200;50
2400;75804.3;32872.5;94137.9;48;-0.000595839;-1.09785;0.762328;156.977;1200;50
2400;76636.6;33469.8;94717.5;48;-0.00049323;-0.81507;0.762328;156.977;1200;50
2400;77296.6;33519.4;95375.7;48;-0.000374247;-0.741476;0.762328;156.977;1200;50
2400;77732.4;33462.3;95807.7;48;-0.00012566;-0.714404;0.762328;156.977;1200;50
2400;78363.8;33354.9;96429.9;48;0.000283062;-0.412783;0.762328;156.977;1200;50
2400;78854.7;33352.6;96920.8;48;0.000585405;0.0121846;0.762328;156.977;1200;50
2400;79735.3;33667.2;97743.3;48;0.000759178;0.932479;0.762328;156.977;1200;50
2400;80384;34181.3;98138.9;48;0.000752067;1.04073;0.762328;156.977;1200;50
2400;80930;34710;98003;48;0.000718292;1.05242;0.762328;156.977;1200;50
2400;81638.1;35329.7;97660.2;48;0.000538715;1.07076;0.762328;156.977;1200;50
2400;82487.5;35924.5;97053.8;48;0.00034981;0.757982;0.762328;156.977;1200;50
2400;83109.8;36093.3;96454.9;48;0.000313518;0.528964;0.762328;156.977;1200;50
2400;83526.2;36271.5;96078.6;48;0.000270726;0.490721;0.762328;156.977;1200;50
2400;84131.6;36495.8;95516.3;48;0.000137904;0.449517;0.762328;156.977;1200;50
2400;84910.1;36309.1;94760.4;48;-0.000383004;0.398906;0.762328;156.977;1200;50
2400;85771.7;36241.3;93901.5;48;-0.0006737;-0.609236;0.762328;156.977;1200;50
2400;86404.9;36701.1;93466.2;48;-0.000789153;-0.84495;0.762328;156.977;1200;50
2400;87061.4;37325.6;93668.5;48;-0.000787013;-1.07307;0.762328;156.977;1200;50
2400;87754;38017.6;93696.4;48;-0.00069681;-1.1252;0.762328;156.977;1200;50
2400;88345.4;38491;94051;48;-0.000575713;-1.04075;0.762328;156.977;1200;50
2400;88960.7;38797.1;94584.7;48;-0.000562215;-0.829016;0.762328;156.977;1200;50
2400;89400.5;38690;95011.2;48;-0.000286024;-0.921014;0.762328;156.977;1200;50
2400;90175.7;38758.6;95783.4;48;-0.000163613;-0.392944;0.762328;156.977;1200;50
2400;90793.6;38740.3;96401.1;48;-2.27947e-006;-0.318701;0.762328;156.977;1200;50
2400;91172.7;38698;96777.8;48;0.000173147;-0.227949;0.762328;156.977;1200;50
2400;91654.8;38594.4;97248.6;48;0.000462441;-0.0388462;0.762328;156.977;1200;50
2400;92421.4;38683.8;98010;48;0.000622282;0.628729;0.762328;156.977;1200;50
2400;93036.4;39190.3;98358.7;48;0.000685242;0.800728;0.762328;156.977;1200;50
2400;93813.4;39867.6;98739.6;48;0.00071826;0.944625;0.762328;156.977;1200;50
2400;94519.6;40571.9;98791.2;48;0.000646816;1.02245;0.762328;156.977;1200;50
2400;95099.4;40973.9;98373.4;48;0.000442051;1.00711;0.762328;156.977;1200;50
2400;95613.6;41246.1;97937.1;48;-9.67871e-005;0.960855;0.762328;156.977;1200;50
2400;96171.9;41606.7;97510.9;48;-0.000666437;0.348182;0.762328;156.977;1200;50
2400;96621.1;42049.2;97433.7;48;-0.0008646;-0.37429;0.762328;156.977;1200;50
2400;97076.7;42504.7;97428.4;48;-0.000867787;-0.904608;0.762328;156.977;1200;50
2400;97574.3;42918.2;97705.3;48;-0.000627222;-1.22143;0.762328;156.977;1200;50
2400;98091.2;43180.7;98150.6;48;-0.000129396;-1.18497;0.762328;156.977;1200;50
2400;98486.5;43375.6;98494.4;48;0.000314773;-0.819302;0.762328;156.977;1200;50
2400;98902;43629.1;98823.7;48;0.00040175;-0.114906;0.762328;156.977;1200;50
2400;99324.7;44041.8;98915.3;48;0.000256742;0.35529;0.762328;156.977;1200;50
2400;99727.2;44424.3;99040.7;48;0.000332452;0.319712;0.762328;156.977;1200;50
2400;100359;44916.7;99437;48;0.000579386;0.331654;0.762328;156.977;1200;50
2400;100996;45550.7;99498;48;0.000731755;0.686598;0.762328;156.977;1200;50
2400;101683;46070.1;99049.4;48;0.000568357;1.07661;0.762328;156.977;1200;50
2400;102228;46412.9;98625.4;48;0.000139946;1.0436;0.762328;156.977;1200;50
2400;102829;46552.7;98040.5;48;-0.000365729;0.543554;0.762328;156.977;1200;50
2400;103283;46973.4;97869.7;48;-0.000297114;-0.16769;0.762328;156.977;1200;50
2400;103649;47338.7;97843.5;48;-0.000169977;-0.3523;0.762328;156.977;1200;50
2400;104122;47703.3;97543.3;48;-0.000125962;-0.292657;0.762328;156.977;1200;50
2400;104973;48461.8;97156.1;48;-0.000420027;-0.0130859;0.762328;156.977;1200;50
2400;105692;49166.3;97012.6;48;-0.000682521;-0.474196;0.762328;156.977;1200;50
2400;106336;49798.9;97131.7;48;-0.000698611;-0.895558;0.762328;156.977;1200;50
2400;106849;50050.9;97578;48;-0.000642882;-0.969931;0.762328;156.977;1200;50
2400;107493;50147.6;98214.7;48;-0.000318625;-1.04053;0.762328;156.977;1200;50
2400;108017;50295.3;98717.9;48;9.31373e-005;-0.777859;0.762328;156.977;1200;50
2400;108820;50205.4;99515.7;48;0.000584291;0.0374351;0.762328;156.977;1200;50
2400;109558;50360.5;100237;48;0.000809187;0.744249;0.762328;156.977;1200;50
2400;110365;51150.3;100405;48;0.000880183;1.13922;0.762328;156.977;1200;50
2400;111199;51926.4;100100;48;0.000771972;1.27592;0.762328;156.977;1200;50
2400;111774;52119.5;99559;48;0.000502112;1.22469;0.762328;156.977;1200;50
2400;112439;52370.1;98942.6;48;0.000239012;0.837963;0.762328;156.977;1200;50
2400;113113;52479.8;98277.8;48;-9.05568e-005;0.498742;0.762328;156.977;1200;50
2400;113740;52504.8;97651.3;48;-0.000403468;0.0830255;0.762328;156.977;1200;50
2400;114517;52813.3;96937.7;48;-0.000641505;-0.517998;0.762328;156.977;1200;50
2400;115313;53428.9;96433.2;48;-0.000783886;-0.868859;0.762328;156.977;1200;50
2400;116058;54152.2;96609.4;48;-0.00079731;-1.08713;0.762328;156.977;1200;50
2400;116722;54707.9;96973.7;48;-0.000724813;-1.13084;0.762328;156.977;1200;50
2400;117150;54850;97376.9;48;-0.000518528;-1.14424;0.762328;156.977;1200;50
2400;117598;55004.6;97797.1;48;-0.000390866;-0.927383;0.762328;156.977;1200;50
2400;117979;55105.7;98164.5;48;-0.000111629;-0.843211;0.762328;156.977;1200;50
2400;118371;55099.6;98557.2;48;0.000287638;-0.638764;0.762328;156.977;1200;50
2400;118796;55121.1;98981.8;48;0.000736515;-0.215066;0.762328;156.977;1200;50
2400;119404;55348.4;99545;48;0.00111588;0.6789;0.762328;156.977;1200;50
2400;120838;56000;99843.9;48;0.00138367;1.43586;0.762328;156.977;1200;50
2500;0;-6000;93993.8;50;-0.000219043;-0.629873;0.753911;158.729;1200;50
2500;641.681;-5360.65;94048.5;50;-0.000301904;-0.291643;0.753911;158.729;1200;50
2500;1234.22;-4789.88;94207.6;50;-0.000354574;-0.367975;0.753911;158.729;1200;50
2500;2068.89;-3956.73;94257.9;50;-0.000278629;-0.537992;0.753911;158.729;1200;50
2500;2634.86;-3878.23;94818.4;50;0.000536371;-0.779844;0.753911;158.729;1200;50
2500;3006.8;-3694.29;95141.7;50;0.000769503;-0.0911112;0.753911;158.729;1200;50
2500;3763.22;-2975.14;94907.2;50;0.000848973;1.09119;0.753911;158.729;1200;50
2500;4514.23;-2549.16;94288.6;50;-0.000205284;1.63725;0.753911;158.729;1200;50
2500;5033.08;-2240.75;93871.4;50;-0.000628599;0.42269;0.753911;158.729;1200;50
2500;5538.06;-1736.22;93892.7;50;-0.000829186;-0.399568;0.753911;158.729;1200;50
2500;6317.98;-1009.7;94176.4;50;-0.000780072;-1.22648;0.753911;158.729;1200;50
2500;6829.17;-776.637;94631.3;50;-0.00045152;-1.25659;0.753911;158.729;1200;50
2500;7203.76;-586.861;94954.3;50;-0.000149184;-1.05358;0.753911;158.729;1200;50
2500;7834.48;-463.486;95572.8;50;0.000487902;-0.583502;0.753911;158.729;1200;50
2500;8496.47;-244.198;96197.4;50;0.000772334;0.455844;0.753911;158.729;1200;50
2500;9061.91;311.032;96304.4;50;0.000876092;0.885424;0.753911;158.729;1200;50
2500;9798.34;1043.63;96229.3;50;0.000846485;1.21933;0.753911;158.729;1200;50
2500;10354.9;1468.83;95870.3;50;0.000664565;1.24939;0.753911;158.729;1200;50
2500;11079.6;1672.53;95174.8;50;0.0004718;0.983913;0.753911;158.729;1200;50
2500;11471.1;1763.51;94794;50;0.000238937;0.900355;0.753911;158.729;1200;50
2500;11945.1;1798.65;94321.3;50;4.99002e-005;0.600591;0.753911;158.729;1200;50
2500;12552.8;1810.53;93713.7;50;-0.000168029;0.241574;0.753911;158.729;1200;50
2500;13037.2;1894.71;93236.7;50;-0.000414382;0.0308824;0.753911;158.729;1200;50
2500;13880.5;2033.76;92404.9;50;-0.000649069;-0.572714;0.753911;158.729;1200;50
2500;14692.7;2593.03;91816;50;-0.000733754;-0.891873;0.753911;158.729;1200;50
2500;15451.4;3345.13;91916.3;50;-0.000751447;-0.999217;0.753911;158.729;1200;50
2500;16182.3;3995.45;92249.9;50;-0.000525937;-1.12632;0.753911;158.729;1200;50
2500;16836.3;4357.39;92794.6;50;-9.44505e-006;-0.980894;0.753911;158.729;1200;50
2500;17341.8;4556.11;93259.5;50;0.00061843;-0.573093;0.753911;158.729;1200;50
2500;17833.9;4988.73;93493.8;50;0.0010613;0.21113;0.753911;158.729;1200;50
2500;18465.4;5619.61;93522.1;50;0.000993198;1.34399;0.753911;158.729;1200;50
2500;19084;5919.94;92981.2;50;0.000684941;1.49112;0.753911;158.729;1200;50
2500;19874.7;5760.83;92206.8;50;-0.000622067;1.45842;0.753911;158.729;1200;50
2500;20382;5891.26;91716.5;50;-0.000944893;-0.04913;0.753911;158.729;1200;50
2500;20921;6417.71;91600.7;50;-0.00091497;-1.00601;0.753911;158.729;1200;50
2500;21800.2;7157.31;92076;50;-0.000799058;-1.35702;0.753911;158.729;1200;50
2500;22417.6;7342.57;92665;50;-0.00061672;-1.20499;0.753911;158.729;1200;50
2500;23241.1;7560.14;93459.2;50;-0.000505097;-0.830578;0.753911;158.729;1200;50
2500;24086.3;7220.96;94233.4;50;-0.000260408;-0.770852;0.753911;158.729;1200;50
2500;24643;6837.54;94637;50;0.000314332;-0.703328;0.753911;158.729;1200;50
2500;25277.1;6478.86;95159.8;50;0.000854506;0.066591;0.753911;158.729;1200;50
2500;25753.1;6526.84;95633.5;50;0.000903026;0.783117;0.753911;158.729;1200;50
2500;26403.2;7154.7;95801.8;50;0.000826684;1.22829;0.753911;158.729;1200;50
2500;27246.5;7991.97;95700.5;50;0.000609098;1.20473;0.753911;158.729;1200;50
2500;27973.2;8672.29;95445.1;50;0.000494742;0.871094;0.753911;158.729;1200;50
2500;28767.7;9214.61;94864.5;50;0.000451789;0.668995;0.753911;158.729;1200;50
2500;29245.5;9327.76;94400.3;50;0.000306252;0.6986;0.753911;158.729;1200;50
2500;29594.1;9456.75;94076.4;50;0.000218955;0.599344;0.753911;158.729;1200;50
2500;30018.4;9608.78;93680.3;50;0.000119391;0.463781;0.753911;158.729;1200;50
2500;30645.3;9732.2;93065.7;50;-0.000212409;0.34695;0.753911;158.729;1200;50
2500;30965.7;9723.38;92745.4;50;-0.000632144;0.248591;0.753911;158.729;1200;50
2500;31588.2;9847.5;92135.4;50;-0.000906293;-0.60379;0.753911;158.729;1200;50
2500;32279.5;10503;91915.6;50;-0.000898319;-1.22374;0.753911;158.729;1200;50
2500;33164.9;11356.2;92152.3;50;-0.000821004;-1.25847;0.753911;158.729;1200;50
2500;33984.1;11597.4;92935.2;50;-0.000606236;-1.19322;0.753911;158.729;1200;50
2500;34680.9;11753.9;93614.2;50;-0.000398222;-0.925293;0.753911;158.729;1200;50
2500;35105.4;11760.7;94038.6;50;2.62987e-005;-0.887528;0.753911;158.729;1200;50
2500;35468.4;11685.9;94393.7;50;0.000613645;-0.67949;0.753911;158.729;1200;50
2500;36055.2;11651.5;94979.6;50;0.00106906;0.371752;0.753911;158.729;1200;50
2500;36709.7;12124.7;95431.8;50;0.000929404;1.43827;0.753911;158.729;1200;50
2500;37600.8;12985.6;95202.1;50;0.000891568;1.23824;0.753911;158.729;1200;50
2500;38282.1;13245.6;94572.3;50;0.000624827;1.33589;0.753911;158.729;1200;50
2500;39078.5;13529.2;93828.2;50;0.000295411;0.939054;0.753911;158.729;1200;50
2500;39578.5;13583.9;93331.2;50;-0.000135164;0.754462;0.753911;158.729;1200;50
2500;40121.5;13567.8;92788.4;50;-0.000532006;0.213475;0.753911;158.729;1200;50
2500;40666;13787.7;92290.3;50;-0.000893279;-0.345235;0.753911;158.729;1200;50
2500;41141.9;14253.6;92193.4;50;-0.000865466;-0.944086;0.753911;158.729;1200;50
2500;41793;14897.7;92097.9;50;-0.000752028;-1.21147;0.753911;158.729;1200;50
2500;42304.6;15278.8;92439.2;50;-0.00064695;-1.12363;0.753911;158.729;1200;50
2500;42971.8;15816.6;92834.1;50;-0.000608282;-0.912436;0.753911;158.729;1200;50
2500;43694.3;16065.4;93512.4;50;-0.000345198;-0.945709;0.753911;158.729;1200;50
2500;44269.4;15903.5;94064.2;50;0.00043206;-0.910693;0.753911;158.729;1200;50
2500;44836.1;15929.8;94630.3;50;0.000830289;0.110203;0.753911;158.729;1200;50
2500;45246;16238.6;94899.9;50;0.000954722;0.645467;0.753911;158.729;1200;50
2500;45929.8;16888.3;94686.9;50;0.000691856;1.39743;0.753911;158.729;1200;50
2500;46614.5;17549.1;94507.4;50;0.000338645;1.11667;0.753911;158.729;1200;50
2500;47158.9;17971.9;94164.5;50;5.15255e-005;0.742126;0.753911;158.729;1200;50
2500;47815;18467.3;93734.2;50;-0.000190244;0.228211;0.753911;158.729;1200;50
2500;48204.8;18827.7;93585.8;50;-0.000170399;-0.0493362;0.753911;158.729;1200;50
2500;48624;19237;93495;50;-0.000139546;-0.171604;0.753911;158.729;1200;50
2500;49078.8;19686.7;93427.2;50;-0.00022471;-0.14495;0.753911;158.729;1200;50
2500;49949.8;20449.9;93007.4;50;-0.000547523;-0.197328;0.753911;158.729;1200;50
2500;50744.6;21244.6;92999.7;50;-0.00067201;-0.757236;0.753911;158.729;1200;50
2500;51482;21601.3;93645.1;50;-0.000649872;-0.932029;0.753911;158.729;1200;50
2500;52206.6;21929.8;94291;50;-0.000244996;-1.06715;0.753911;158.729;1200;50
2500;52765.2;21875.7;94846.9;50;0.000478316;-0.815192;0.753911;158.729;1200;50
2500;53410.4;21844.5;95491.4;50;0.000737489;0.405552;0.753911;158.729;1200;50
2500;54122.3;22544.8;95618.9;50;0.00084309;0.960546;0.753911;158.729;1200;50
2500;54930.8;23327.5;95416.2;50;0.000684177;1.24707;0.753911;158.729;1200;50
2500;55655.7;23929.3;95012;50;0.000279512;1.10711;0.753911;158.729;1200;50
2500;56311.2;24265.1;94449;50;-0.000372071;0.728715;0.753911;158.729;1200;50
2500;56676.8;24502.1;94170.7;50;-0.000820145;0.292782;0.753911;158.729;1200;50
2500;57247.1;25043;93990;50;-0.00103578;-0.746228;0.753911;158.729;1200;50
2500;57917.6;25493.2;94486.9;50;-0.000920726;-1.42821;0.753911;158.729;1200;50
2500;58522.5;25717.4;95048.8;50;-0.000392786;-1.5181;0.753911;158.729;1200;50
2500;59107.7;25582.9;95618.4;50;0.000286823;-1.01211;0.753911;158.729;1200;50
2500;59651.8;25587;96162.4;50;0.000629401;-0.0880801;0.753911;158.729;1200;50
2500;60536.4;26223.2;96777;50;0.000814076;1.01059;0.753911;158.729;1200;50
2500;61251.3;26934.8;96845.5;50;0.000815579;1.10918;0.753911;158.729;1200;50
2500;61956.3;27615.3;96661.4;50;0.0007327;1.14834;0.753911;158.729;1200;50
2500;62493.5;27885.6;96197.2;50;0.000662961;1.06568;0.753911;158.729;1200;50
2500;63338.3;28006.2;95361.1;50;0.00041531;0.983391;0.753911;158.729;1200;50
2500;63940.9;27920.9;94764.5;50;-8.85732e-006;0.819403;0.753911;158.729;1200;50
2500;64304.2;27845.3;94409.2;50;-0.000431435;0.58351;0.753911;158.729;1200;50
2500;64876.6;27871.7;93837.4;50;-0.00105574;-0.0818704;0.753911;158.729;1200;50
2500;65281.3;28137.3;93532;50;-0.00105276;-0.859074;0.753911;158.729;1200;50
2500;65873.4;28697.5;93340;50;-0.000953771;-1.38505;0.753911;158.729;1200;50
2500;66600.7;29174.2;93889.3;50;-0.00066417;-1.42765;0.753911;158.729;1200;50
2500;67275.7;29680.8;94335.2;50;-0.000522501;-0.992699;0.753911;158.729;1200;50
2500;67723.9;29874.2;94739.6;50;-0.000388739;-0.875117;0.753911;158.729;1200;50
2500;68394.1;29963.3;95403.9;50;-0.00037171;-0.55533;0.753911;158.729;1200;50
2500;68943.9;29967.5;95953.6;50;-0.000213953;-0.588571;0.753911;158.729;1200;50
2500;69532.8;29839.4;96528.5;50;-2.83124e-005;-0.425141;0.753911;158.729;1200;50
2500;69839.5;29800.7;96832.7;50;0.000390486;-0.446963;0.753911;158.729;1200;50
2500;70437.8;29727.1;97426.4;50;0.000971211;0.118203;0.753911;158.729;1200;50
2500;70775.4;29762.5;97762.2;50;0.000987635;0.685751;0.753911;158.729;1200;50
2500;71572;30458.2;98150.2;50;0.000943464;1.44839;0.753911;158.729;1200;50
2500;72410.4;31132.4;97651.7;50;0.000841482;1.3009;0.753911;158.729;1200;50
2500;73044.4;31613;97238.4;50;0.000671085;1.23928;0.753911;158.729;1200;50
2500;73459;31839.2;96890.8;50;0.000495461;1.12806;0.753911;158.729;1200;50
2500;74124.9;31712.3;96237.2;50;0.000371049;0.757714;0.753911;158.729;1200;50
2500;74567.2;31737.6;95795.6;50;0.000274238;0.643726;0.753911;158.729;1200;50
2500;75299.9;31618.3;95072.7;50;8.76853e-005;0.448221;0.753911;158.729;1200;50
2500;75632.2;31453.9;94783.9;50;-0.000230454;0.437656;0.753911;158.729;1200;50
2500;76206.9;31201.2;94267.8;50;-0.000815502;0.0917702;0.753911;158.729;1200;50
2500;76653.8;31290.9;93829.9;50;-0.00112158;-0.529643;0.753911;158.729;1200;50
2500;77293;31695.3;93335;50;-0.000860804;-1.54939;0.753911;158.729;1200;50
2500;77913.7;32293.4;93501.2;50;-0.000765845;-1.26156;0.753911;158.729;1200;50
2500;78772.5;32919.9;94088.5;50;-0.000594985;-1.07365;0.753911;158.729;1200;50
2500;79623.9;33516.4;94696.1;50;-0.00047915;-0.809166;0.753911;158.729;1200;50
2500;80306.6;33565;95377;50;-0.000373513;-0.705876;0.753911;158.729;1200;50
2500;80748.2;33506;95814.7;50;-0.000141772;-0.687619;0.753911;158.729;1200;50
2500;81378.7;33381.4;96432.8;50;0.000266721;-0.431617;0.753911;158.729;1200;50
2500;81867.5;33353;96920.7;50;0.000580069;-0.0240849;0.753911;158.729;1200;50
2500;82764.7;33619.7;97777.4;50;0.000751454;0.931161;0.753911;158.729;1200;50
2500;83458.6;34167.9;98202.7;50;0.000743416;1.02538;0.753911;158.729;1200;50
2500;84041.5;34734.1;98064.1;50;0.000711934;1.02906;0.753911;158.729;1200;50
2500;84768.1;35370.4;97713.2;50;0.000536269;1.04753;0.753911;158.729;1200;50
2500;85639.4;35965.8;97077.1;50;0.000346672;0.742705;0.753911;158.729;1200;50
2500;86270.4;36124.4;96466.3;50;0.000304777;0.520324;0.753911;158.729;1200;50
2500;86684.9;36299.5;96090.6;50;0.000272363;0.473335;0.753911;158.729;1200;50
2500;87299.9;36523.9;95518.1;50;0.000140599;0.443949;0.753911;158.729;1200;50
2500;88085.4;36333.6;94756;50;-0.000360401;0.390239;0.753911;158.729;1200;50
2500;88961.7;36206.4;93888.9;50;-0.000660383;-0.56575;0.753911;158.729;1200;50
2500;89638.3;36688.8;93414.6;50;-0.000772883;-0.834054;0.753911;158.729;1200;50
2500;90313.2;37336.7;93603.9;50;-0.000785175;-1.03711;0.753911;158.729;1200;50
2500;91018.1;38041.1;93630.6;50;-0.000680474;-1.11669;0.753911;158.729;1200;50
2500;91643.7;38539.5;94008.7;50;-0.000570171;-0.998668;0.753911;158.729;1200;50
2500;92291.1;38848.1;94577.7;50;-0.000551433;-0.803909;0.753911;158.729;1200;50
2500;92741;38746.9;95016;50;-0.000292699;-0.887347;0.753911;158.729;1200;50
2500;93508.8;38784.1;95783;50;-0.000161013;-0.416427;0.753911;158.729;1200;50
2500;94128.9;38760.2;96402.6;50;-1.10666e-005;-0.311445;0.753911;158.729;1200;50
2500;94509.6;38712.3;96780.3;50;0.000168444;-0.233136;0.753911;158.729;1200;50
2500;94992.1;38597;97248.8;50;0.000452229;-0.0460303;0.753911;158.729;1200;50
2500;95774.4;38650.5;98029.3;50;0.000618001;0.611169;0.753911;158.729;1200;50
2500;96407.9;39163.7;98400.6;50;0.000679947;0.789635;0.753911;158.729;1200;50
2500;97200.4;39850.4;98796.2;50;0.000706507;0.930532;0.753911;158.729;1200;50
2500;97946.5;40594.6;98850.6;50;0.000641753;0.993326;0.753911;158.729;1200;50
2500;98559.9;41023.1;98411.8;50;0.000461128;0.971643;0.753911;158.729;1200;50
2500;99077.4;41295.5;97971.8;50;-4.25864e-005;0.948147;0.753911;158.729;1200;50
2500;99624;41619.9;97531.9;50;-0.000631053;0.436809;0.753911;158.729;1200;50
2500;100067;42046.6;97413.5;50;-0.00085914;-0.271434;0.753911;158.729;1200;50
2500;100541;42519.2;97374.6;50;-0.000890092;-0.859931;0.753911;158.729;1200;50
2500;101073;42973.6;97651.8;50;-0.000687949;-1.2166;0.753911;158.729;1200;50
2500;101610;43246.9;98113.5;50;-0.00021836;-1.21697;0.753911;158.729;1200;50
2500;102004;43422.7;98465.9;50;0.000263704;-0.92306;0.753911;158.729;1200;50
2500;102412;43635.8;98814.3;50;0.000417268;-0.252271;0.753911;158.729;1200;50
2500;102830;44036.3;98934.4;50;0.000305028;0.283544;0.753911;158.729;1200;50
2500;103228;44414.7;99058.3;50;0.000356526;0.334517;0.753911;158.729;1200;50
2500;103863;44908.2;99457.5;50;0.000569753;0.373633;0.753911;158.729;1200;50
2500;104523;45563;99539.3;50;0.000724385;0.679123;0.753911;158.729;1200;50
2500;105233;46117.9;99096.4;50;0.000591491;1.04787;0.753911;158.729;1200;50
2500;105800;46472.1;98653.4;50;0.000197753;1.03174;0.753911;158.729;1200;50
2500;106400;46581.6;98063.6;50;-0.000337231;0.627165;0.753911;158.729;1200;50
2500;106839;46971.7;97862.9;50;-0.000327227;-0.0511585;0.753911;158.729;1200;50
2500;107200;47330.8;97824.2;50;-0.000209546;-0.30587;0.753911;158.729;1200;50
2500;107668;47692.7;97527;50;-0.000143848;-0.322044;0.753911;158.729;1200;50
2500;108522;48461.2;97154.2;50;-0.000401455;-0.0532356;0.753911;158.729;1200;50
2500;109247;49165.6;96983.8;50;-0.000661522;-0.441328;0.753911;158.729;1200;50
2500;109920;49830.8;97086.1;50;-0.000684568;-0.868245;0.753911;158.729;1200;50
2500;110467;50107.5;97558.1;50;-0.00065295;-0.93218;0.753911;158.729;1200;50
2500;111118;50211.6;98200.9;50;-0.000349292;-1.0301;0.753911;158.729;1200;50
2500;111649;50345.1;98714.7;50;6.86296e-005;-0.803089;0.753911;158.729;1200;50
2500;112463;50204.3;99515.7;50;0.000576192;-0.00187429;0.753911;158.729;1200;50
2500;113227;50326.5;100270;50;0.00079193;0.750314;0.753911;158.729;1200;50
2500;114081;51155.4;100476;50;0.000863592;1.11438;0.753911;158.729;1200;50
2500;114968;51983.2;100156;50;0.000762285;1.23785;0.753911;158.729;1200;50
2500;115575;52190.7;99585.6;50;0.00051037;1.18061;0.753911;158.729;1200;50
2500;116246;52421.2;98956.1;50;0.000252464;0.837185;0.753911;158.729;1200;50
2500;116927;52511.6;98280.5;50;-8.3557e-005;0.513828;0.753911;158.729;1200;50
2500;117555;52510.4;97652.5;50;-0.00040335;0.101227;0.753911;158.729;1200;50
2500;118339;52786.9;96918.5;50;-0.00063637;-0.514741;0.753911;158.729;1200;50
2500;119168;53416.1;96380;50;-0.000769213;-0.866824;0.753911;158.729;1200;50
2500;119948;54178.8;96547.1;50;-0.000782997;-1.06024;0.753911;158.729;1200;50
2500;120647;54763.2;96930.2;50;-0.000710208;-1.09933;0.753911;158.729;1200;50
2500;121097;54916.8;97353.2;50;-0.000522403;-1.1003;0.753911;158.729;1200;50
2500;121547;55059.9;97780.1;50;-0.000404842;-0.906043;0.753911;158.729;1200;50
2500;121938;55158.1;98158.5;50;-0.00014634;-0.826982;0.753911;158.729;1200;50
2500;122338;55140.5;98557.4;50;0.000260206;-0.6565;0.753911;158.729;1200;50
2500;122760;55135.6;98979.2;50;0.000700753;-0.252983;0.753911;158.729;1200;50
2500;123380;55317.5;99572.5;50;0.0010916;0.629407;0.753911;158.729;1200;50
2500;124928;56000;99937.9;50;0.00137328;1.44042;0.753911;158.729;1200;50
2600;0;-6000;93981.6;52;-0.000212382;0.581185;0.745892;160.436;1200;50
2600;644.114;-5357.95;94033.2;52;-0.000291735;-0.164709;0.745892;160.436;1200;50
2600;1235.77;-4786.28;94185.6;52;-0.000341914;-0.331242;0.745892;160.436;1200;50
2600;2088.67;-3934.73;94233.6;52;-0.000303333;-0.502938;0.745892;160.436;1200;50
2600;2667.8;-3831.32;94803.4;52;0.000487824;-0.780681;0.745892;160.436;1200;50
2600;3026.84;-3690.69;95133.8;52;0.000766517;-0.183283;0.745892;160.436;1200;50
2600;3800.43;-2936.06;94963.5;52;0.00087783;1.08272;0.745892;160.436;1200;50
2600;4577.5;-2463.61;94346.6;52;-0.000115669;1.63611;0.745892;160.436;1200;50
2600;5084.52;-2225.26;93899.1;52;-0.000596004;0.58028;0.745892;160.436;1200;50
2600;5577.91;-1732.62;93871.8;52;-0.000823298;-0.272643;0.745892;160.436;1200;50
2600;6389.75;-959.045;94118.1;52;-0.000825256;-1.22181;0.745892;160.436;1200;50
2600;6927.87;-706.217;94593.1;52;-0.000505718;-1.28213;0.745892;160.436;1200;50
2600;7312.6;-522.97;94931.4;52;-0.000198357;-1.09643;0.745892;160.436;1200;50
